entity_id	canonical_name	entity_type	payload_moa_target	synonyms	n_adc_backlinks	adc_backlink_names	adc_backlink_ids	source_url
PAY0VELKR	MMAE; Alphatecan	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0VELKR
PAY0UWNLZ	MMAE; TOP1 inhibitor	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0UWNLZ
PAY0NLPCS	MMAE	ADC_PAYLOAD			76	9MW-2821; AGS-67E; ASG-5ME; ATG-022; Azintuxizumab vedotin; BA-1302; BAY79-4620; BB-1709; BC3195; Becotatug vedotin; Brentuximab vedotin; CDX-011; CDX-014; CMG-901; CRB-701; CX-2029; DEDN-6526A; DFRF-4539A; DLYE5953A; DMOT4039A; DMUC-4064A; DP-303c; DRG0PESEJ; Disitamab vedotin; EBC-129; Elatatug vedotin; Enapotamab vedotin; Enfortumab vedotin; FOR-46; HM2- MMAE		https://adcdb.idrblab.net/data/payload/details/PAY0NLPCS
PAY0WQTSF	MMAF	ADC_PAYLOAD			8	AGS-16C3F; Belantamab mafodotin; DRG0JFGYQ; Depatuxizumab mafodotin; MEDI-547; PF-06263507; SGN-CD19A; Vorsetuzumab mafodotin		https://adcdb.idrblab.net/data/payload/details/PAY0WQTSF
PAY0HDMTI	Macrocyclic antimicrobial peptide 1C (AMP-1C)	ADC_PAYLOAD		Macrocyclic antimicrobial peptide 1C (AMP-1C)	1	ABC-1C		https://adcdb.idrblab.net/data/payload/details/PAY0HDMTI
PAY0UJRXN	Macrocyclic antimicrobial peptide 2A (AMP-2A)	ADC_PAYLOAD		Macrocyclic antimicrobial peptide 2A (AMP-2A)	1	ABC-2A		https://adcdb.idrblab.net/data/payload/details/PAY0UJRXN
PAY0STTRW	Macrocyclic antimicrobial peptide 3C (AMP-3C)	ADC_PAYLOAD		Macrocyclic antimicrobial peptide 3C (AMP-3C)	1	ABC-3C		https://adcdb.idrblab.net/data/payload/details/PAY0STTRW
PAY0SKLCH	Macrocyclic antimicrobial peptide 3E (AMP-3E)	ADC_PAYLOAD		Macrocyclic antimicrobial peptide 3E (AMP-3E)	1	ABC-3E		https://adcdb.idrblab.net/data/payload/details/PAY0SKLCH
PAY0BOPTM	Maytansine derivative 55	ADC_PAYLOAD	Microtubule (MT)	Maytansine derivative 55	2	3A5-55 ADC; MUC16-55 ADC		https://adcdb.idrblab.net/data/payload/details/PAY0BOPTM
PAY0POYOB	Maytansine derivative 56	ADC_PAYLOAD	Microtubule (MT)	Maytansine derivative 56	2	3A5-56 ADC; MUC16-56 ADC		https://adcdb.idrblab.net/data/payload/details/PAY0POYOB
PAY0AZMDT	Maytansine derivative 57	ADC_PAYLOAD	Microtubule (MT)	Maytansine derivative 57	1	3A5-57 ADC		https://adcdb.idrblab.net/data/payload/details/PAY0AZMDT
PAY0SBXIV	Maytansine derivative M24	ADC_PAYLOAD	Microtubule (MT)	M24; HY-115928; CS-0433790	0			https://adcdb.idrblab.net/data/payload/details/PAY0SBXIV
PAY0DCVCU	Maytansine derivative	ADC_PAYLOAD			1	AGX101		https://adcdb.idrblab.net/data/payload/details/PAY0DCVCU
PAY0KHZRQ	Maytansine	ADC_PAYLOAD	Microtubule (MT)		1		DRG0JQHJW	https://adcdb.idrblab.net/data/payload/details/PAY0KHZRQ
PAY0KJLPP	Maytansinoid DM1	ADC_PAYLOAD	Microtubule (MT) The activity data of This Payload Standard Type Value Units Cell line Disease Model Cell line ID Reference Half Maximal Inhibitory Concentration (IC50) 0.43 nmol/L BT-474 cells Invasive breast carcinoma CVCL_0179 [ 1 ] Half Maximal Inhibitory Concentration (IC50) 9.1 nmol/L SK-BR-3 cells Breast adenocarcinoma CVCL_0033 [ 1 ] Half Maximal Inhibitory Concentration (IC50) 230.4 nM BT-474 cells Invasive breast carcinoma CVCL_0179 [ 2 ]	Maytansinoid DM1	3		DRG0INLOK; DRG0JWNZZ; DRG0KWVUB	https://adcdb.idrblab.net/data/payload/details/PAY0KJLPP
PAY0LZMST	Maytansinoid DM3	ADC_PAYLOAD	Microtubule (MT)	Maytansinoid DM3; Maytansinoid DM 3; XNG6QZ89ZB; 796073-54-6; DM3; Maytansine, N2'-deacetyl-N2'-(4-mercapto-1-oxopentyl)-; N(2')-Deacetyl-N2-(4-mercapto-4-methyl-1-oxopentyl)-maytansine; UNII-XNG6QZ89ZB; SCHEMBL18757725; HY-130080; CS-0104939	1	Tmab-SSNPP-DM3		https://adcdb.idrblab.net/data/payload/details/PAY0LZMST
PAY0CHGPD	Maytansinoid derivative of TRPH-222	ADC_PAYLOAD	Microtubule (MT)	Maytansinoid derivative of TRPH-222	1		DRG0JCWGF	https://adcdb.idrblab.net/data/payload/details/PAY0CHGPD
PAY0BEHHA	Maytansinoid derivative of batansine	ADC_PAYLOAD	Microtubule (MT)	Maytansinoid derivative of batansine	2		DRG0AVQWJ; DRG0ZUQNL	https://adcdb.idrblab.net/data/payload/details/PAY0BEHHA
PAY0ATCSD	Maytansinoid derivative	ADC_PAYLOAD	Microtubule (MT)	Maytansinoid derivative	0			https://adcdb.idrblab.net/data/payload/details/PAY0ATCSD
PAY0QNUSP	Maytansinoid	ADC_PAYLOAD	Microtubule (MT)	Maytansinoid; BP-23647	0			https://adcdb.idrblab.net/data/payload/details/PAY0QNUSP
PAY0RVEDP	Melatonin	ADC_PAYLOAD	Mineralocorticoid receptor (NR3C2)	Melatonin; 73-31-4; Melatonine; N-Acetyl-5-methoxytryptamine; Circadin; N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]acetamide; 5-Methoxy-N-acetyltryptamine; Melatol; N-(2-(5-Methoxy-1H-indol-3-yl)ethyl)acetamide; Melovine; Melatonex; Acetamide, N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-; N-[2-(5-methoxyindol-3-yl)ethyl]acetamide; 8041-44-9; N-acetyl-5-methoxy-tryptamine; N-(2-(5-Methoxyindol-3-yl)ethyl)acetamide; Melatonina; CCRIS 3472; Melapure; Posidorm; Primex; NSC 113928; Acetamide, N-(2-(5-methoxyindol-3-yl)ethyl)-; UNII-JL5DK93RCL; JL5DK93RCL; [3H]melatonin; Acetamide, N-(2-(5-methoxy-1H-indol-3-yl)ethyl)-; Melatonina (TN); EINECS 200-797-7; [3H]-melatonin; NSC-56423; 5-methoxy n-acetyl-tryptamine; NSC-113928; BRN 0205542; DTXSID1022421; CHEBI:16796; HSDB 7509; BCI-049; CHEMBL45; MFCD00005655; NSC113928; J5.258B; [3H]MLT; 3-(n-acetyl-2-aminoethyl)-5-methoxyindole; DTXCID002421; PREVENTION 2 (MELATONIN); PREVENTION 3 (MELATONIN); PREVENTION 4 (MELATONIN); PREVENTION 5 (MELATONIN); Acetamide, N-[2-(5-methoxyindol-3-yl)ethyl]-; Melatonin (JAN); 5-22-12-00042 (Beilstein Handbook Reference); NSC56423; TNP00300; N-[2-(5-Methoxy-1H-indol-3-yl)-ethyl]-acetamide; MT6; CAS-73-31-4; NCGC00015680-11; MELATONIN [JAN]; M1105; MELATONIN (MART.); MELATONIN [MART.]; M 5250; M-1200; M-1250; MELATONIN (USP-RS); MELATONIN [USP-RS]; PREVENTION 1 (MELATONIN) (PREVENTION 1); Acetamide, {N-[2-(5-methoxyindol-3-yl)ethyl]-}; Acetamide, {N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-}; Vivitas; Sleep Right; WLN: T56 BMJ D2MV1 GO1; Night Rest; Rx Balance; Revital Melatonin; Nature'S Harmony; Mela-T; ML1; SMR000326666; N-(2-(5-methoxyindol-3-yl)ethyl)-Acetamide; N-[2-(5-methoxyindol-3-yl)ethyl]-Acetamide; N-[2-(5-Methoxy-1H-indol-3-yl)ethyl)acetamide; SR-01000075559; Acetamide, N-(2-(5-methoxy-1H-indol-3-yl)ethyl)-(9CI); Acetamide, N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-(9CI); Melatobel; Melaxen; Melatonine;; Guna-dermo; Melatobel (TN); Prestwick_312; IN1244; Melatonex, Melatonin; Therapeutic Melatonin; Spectrum_000185; NMR/14327425; MELATONIN [DSC]; Guna-dermo (Salt/Mix); MELATONIN [MI]; Primex (8CI,9CI); MELATONIN [HSDB]; MELATONIN [INCI]; Prestwick0_000458; Prestwick1_000458; Prestwick2_000458; Prestwick3_000458; Spectrum2_001344; Spectrum3_001393; Spectrum4_000066; Spectrum5_001745; Lopac-M-5250; MELATONIN [VANDF]; ChemDiv2_003916; D0AN7B; D0B5CB; D0M9SI; Melatonin, >=99.5%; MELATONIN [WHO-DD]; Lopac0_000787; Oprea1_104553; Oprea1_814234; SCHEMBL19018; BSPBio_000536; BSPBio_003006; GTPL224; KBioGR_000591; KBioSS_000665; MELATONIN [EMA EPAR]; MLS000859594; MLS001055382; MLS001240204; BIDD:ER0618; DivK1c_000353; SPECTRUM1500690; SPBio_001527; SPBio_002475; Melatonin (synth.) ultra-pure; MELATONIN [GREEN BOOK]; BDBM9019; BPBio1_000590; GTPL1357; HMS501B15; KBio1_000353; KBio2_000665; KBio2_003233; KBio2_005801; KBio3_002226; Melatonin 1.0 mg/ml in Methanol; NINDS_000353; 3-N-Acetyl-5-methoxyl tryptamine; GLXC-25215; HMS1380B22; HMS1569K18; HMS1921E04; HMS2089F09; HMS2096K18; HMS2233D23; HMS3262M16; HMS3370J20; HMS3413P14; HMS3654A22; HMS3677P14; HMS3713K18; HMS3884M05; Melatonin (synth.) standard-grade; AMY33320; BCP28154; HY-B0075; Tox21_110195; Tox21_201527; Tox21_302926; Tox21_500787; 4-ACETAMIDO-4'-ISOTHIO-CYANATOSTILBENE-2,2'-DISULFONIC ACID; CCG-38837; HSCI1_000400; Melatonin, powder, >=98% (TLC); STK386880; AKOS000276269; Tox21_110195_1; CS-1769; DB01065; KS-1454; LP00787; LS-1623; SDCCGMLS-0065812.P001; SDCCGMLS-0065812.P002; SDCCGSBI-0050765.P003; IDI1_000353; IDI1_002631; SMP2_000309; N-acetyl-5-methoxy-tryptamine Melatonine; NCGC00015680-01; NCGC00015680-02; NCGC00015680-03; NCGC00015680-04; NCGC00015680-05; NCGC00015680-06; NCGC00015680-07; NCGC00015680-08; NCGC00015680-09; NCGC00015680-10; NCGC00015680-12; NCGC00015680-13; NCGC00015680-14; NCGC00015680-15; NCGC00015680-16; NCGC00015680-18; NCGC00015680-35; NCGC00090727-01; NCGC00090727-02; NCGC00090727-03; NCGC00090727-04; NCGC00090727-05; NCGC00090727-06; NCGC00090727-07; NCGC00090727-08; NCGC00090727-09; NCGC00256404-01; NCGC00259077-01; NCGC00261472-01; AC-10019; BA164660; NCI60_004378; SY051401; N-(2-(5-methoxyindol-3-yl)ethyl)acetamid; AB00053279; EU-0100787; FT-0628191; FT-0658928; FT-0670984; S1204; SW196607-4; C01598; D08170; M02088; AB00053279-10; AB00053279_12; EN300-6486827; {N-[2-(5-methoxyindol-3-yl)ethyl]-} Acetamide; A929721; L001261; N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-Acetamide; Q180912; Acetamida, n-[2-(5-metoxi-1h-indol-3-il) etil]-; SR-01000075559-1; SR-01000075559-6; SR-01000075559-7; SR-01000075559-8; {N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-} Acetamide; BRD-K97530723-001-07-6; BRD-K97530723-001-11-8; F1929-1777; Melatonin, British Pharmacopoeia (BP) Reference Standard; Z1191880499; 0E2B08C1-B325-45B1-8939-6F9081EFDFA4; Acetamide, N-[2-(5-methoxyindol-3-yl)ethyl]- (6CI,8CI); Acetamide, N-[2-(5-methoxyindol-3-yl)ethyl]-(6CI,8CI); Acetamide, N-[2-(5-methoxy-1H-indol-3-yl)ethyl]- (9CI); Melatonin, United States Pharmacopeia (USP) Reference Standard; Melatonin, Pharmaceutical Secondary Standard; Certified Reference Material	0			https://adcdb.idrblab.net/data/payload/details/PAY0RVEDP
PAY0HFJPO	Membrane-impermable colchinolmethyl ether (iCME) cytotoxin	ADC_PAYLOAD	Microtubule (MT)	Membrane-impermable colchinolmethyl ether (iCME) cytotoxin	1	Trastuzumab-iCME		https://adcdb.idrblab.net/data/payload/details/PAY0HFJPO
PAY0XPJRQ	Mertansine DM1 plus IRDye700DX	ADC_PAYLOAD	Microtubule (MT)	Mertansine DM1 plus IRDye700DX	1	T-DM1-IR700		https://adcdb.idrblab.net/data/payload/details/PAY0XPJRQ
PAY0JCIBW	Mertansine DM1	ADC_PAYLOAD	Microtubule (MT)	Mertansine; Maytansinoid DM 1; 139504-50-0; maytansinoid DM1; Mertansine (DM1); N2'-deacetyl-N2'-(3-mercapto-1-oxopropyl)-maytansine; DDZ29HGH0E; DM 1; [(1S,2R,3S,5S,6S,16E,18E,20R,21S)-11-chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.110,14.03,5]hexacosa-10,12,14(26),16,18-pentaen-6-yl] (2S)-2-[methyl(3-sulfanylpropanoyl)amino]propanoate; DM1; Maytansine, N2'-deacetyl-N2'-(3-mercapto-1-oxopropyl)-; N2'-Deacetyl-N2'-(3-mercapto-1-oxopropyl)-maytansine, L-; DM1 [Maytansinoid]; DM 1 [Maytansinoid]; UNII-DDZ29HGH0E; Mertasine; DM1;Maytansinoid; Maytansinoid DM1; MAYTANSINOID DM1 [MI]; CHEMBL4802230; SCHEMBL13558634; CHEBI:82755; MFCD28398157; s6773; CS-5804; DA-48536; HY-19792; J3.653.420F; Q4515649; (1S,2R,3S,5S,6S,16E,18E,20R,21S)-11-chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.1(10,14).0(3,5)]hexacosa-10(26),11,13,16,18-pentaen-6-yl (2S)-2-[methyl(3-sulfanylpropanoyl)amino]propanoate; (3S)-3-O-De[2-(acetylmethylamino)-1-oxopropyl]-3-O-[(2S)-2-(methyl 3-mercaptopropanoylamino)propanoyl]maytansine	100		DRG0ATULB; DRG0BBYHA; DRG0BFNMH; DRG0BIVOI; DRG0BVXGD; DRG0BWRVY; DRG0CBQHP; DRG0CDCKY; DRG0CETOD; DRG0CYMEB; DRG0DGZOG; DRG0DHIJR; DRG0DIWSF; DRG0DKWHC; DRG0DLGFI; DRG0DPCBX; DRG0EEWQO; DRG0EGSTI; DRG0ELTEM; DRG0EPORB; DRG0ESBWC; DRG0ESHDB; DRG0EUGGJ; DRG0EVIRB; DRG0EXOII; DRG0FGJBT; DRG0FGXER; DRG0FJFAH; DRG0FKKZP; DRG0FNCKV	https://adcdb.idrblab.net/data/payload/details/PAY0JCIBW
PAY0GTSVM	Mertansine DM4	ADC_PAYLOAD	Microtubule (MT)	DM4; 796073-69-3; WOB38VS2NI; UNII-WOB38VS2NI; Ravtansine; DM 4; DM-4; (14S,16S,32S,33S,2R,4S,10E,12E,14R)-86-chloro-14-hydroxy-85,14-dimethoxy-33,2,7,10-tetramethyl-12,6-dioxo-7-aza-1(6,4)-oxazinana-3(2,3)-oxirana-8(1,3)-benzenacyclotetradecaphane-10,12-dien-4-yl N-(4-mercapto-4-methylpentanoyl)-N-methyl-L-alaninate; N2'-Deacetyl-N2'-(4-mercapto-4-methyl-1-oxopentyl)-maytansine; Maytansinoid DM 4; SCHEMBL12719514; EX-A3441; CS-6866; AC-36376; HY-12454; D94659; Q27292749; MAYTANSINE, N2'-DEACETYL-N2'-(4-MERCAPTO-4-METHYL-1-OXOPENTYL); [(1S,2R,3S,5S,6S,16E,18E,20R,21S)-11-Chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.110,14.03,5]hexacosa-10,12,14(26),16,18-pentaen-6-yl] (2S)-2-[methyl-(4-methyl-4-sulfanylpentanoyl)amino]propanoate	52		DRG0ARHOG; DRG0AWUIJ; DRG0BBHGW; DRG0BBRJG; DRG0CETGS; DRG0CRDKL; DRG0CVRIW; DRG0CZARU; DRG0DCQUW; DRG0DJNVI; DRG0EBYCR; DRG0EKTWF; DRG0ELNEW; DRG0ELYWP; DRG0EPHMC; DRG0EPYFC; DRG0EWRAI; DRG0FFTLK; DRG0GKOZH; DRG0GZGHN; DRG0HLKPK; DRG0HWDCC; DRG0IQHKX; DRG0ISCJF; DRG0IXCWM; DRG0KKMLW; DRG0KTFHQ; DRG0MBYJG; DRG0MOENC; DRG0MUBIP	https://adcdb.idrblab.net/data/payload/details/PAY0GTSVM
PAY0ALSVY	Methylated-beta-Cyclodextrin/Pluronic P103-based polyrotaxane (Me-PRX)	ADC_PAYLOAD		Methylated-beta-Cyclodextrin/Pluronic P103-based polyrotaxane (Me-PRX)	1	Trastuzumab-Me-PRX conjugate		https://adcdb.idrblab.net/data/payload/details/PAY0ALSVY
PAY0RPNAQ	Methylenedioxy CPT1 (CPT1)	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)	Methylenedioxy CPT1 (CPT1)	2	CAC10-CPT-LA; H00-CPT-LA		https://adcdb.idrblab.net/data/payload/details/PAY0RPNAQ
PAY0JHEMC	Methylenedioxy CPT2 (CPT2)	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)	Methylenedioxy CPT2 (CPT2)	4	CAC10-CPT-LB; CAC10-CPT-LC; H00-CPT-LB; H00-CPT-LC		https://adcdb.idrblab.net/data/payload/details/PAY0JHEMC
