target	target_entity_id	indication	supporting_asset_count	supporting_adc_candidates	confidence	status
HER2	ADC_TARGET_HER2	Breast Cancer	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Neoplasms	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Gastric Cancer	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Positive Breast Carcinoma	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Positive Breast Neoplasms	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive Breast Cancer	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive Gastric Cancer	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Breast Cancer	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Triple Negative Breast Neoplasms	3	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Breast Cancer	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Breast Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Gastroesophageal Junction Adenocarcinoma	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Lymphoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Malignant Solid Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Ovarian Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Pancreatic Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Prostate Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Sarcoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Advanced Solid Tumor	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Anatomic Stage III Breast Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Anatomic Stage IV Breast Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Bladder Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Bone Metastases	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Adenocarcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Cancer Early Stage Breast Cancer (Stage 1-3)	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Cancer Female	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Cancer Metastatic	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Breast Tumors	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Cervical Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Colon Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Colorectal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Early-stage Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Endometrial Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Esophageal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Estrogen Receptor-positive Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Exocrine Pancreas Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Gastric Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Gastroesophageal Junction Adenocarcinoma	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Glioma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER-2 Protein Overexpression	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Amplification	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Gene Mutation	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Mutant Non-small Cell Lung Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2 Mutations Breast Neoplasms	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-expressing Non-small Cell Lung Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-negative Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive Colorectal Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive Early Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	HER2-positive Metastatic Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Head and Neck Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Hematopoietic and Lymphoid Cell Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Her 2 Positive Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Hormone Receptor Negative Tumor	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Hormone Receptor Positive Breast Neoplasms	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Hormone Receptor Positive Tumor	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Kidney Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Liver Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Liver Metastases	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Locally Advanced Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Lung Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Lung Metastases	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Lymphoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Malignant Uterine Corpus Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Malignant Uterine Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Melanoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Breast Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Malignant Neoplasm in the Brain	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Malignant Solid Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Pancreatic Adenocarcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Metastatic Salivary Gland Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Multiple Myeloma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Neoplasm Metastasis	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Ovarian Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Pregnancy	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Prostate Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Rectal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Adult Soft Tissue Sarcoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Bladder Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Breast Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Cervical Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Colon Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Colorectal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Esophageal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Gastric Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Glioma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Head and Neck Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Liver Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Lung Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Lymphoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Malignant Solid Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Malignant Uterine Corpus Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Melanoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Multiple Myeloma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Ovarian Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Pancreatic Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Prostate Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Rectal Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Salivary Gland Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Skin Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Recurrent Thyroid Gland Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Refractory Lymphoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Refractory Malignant Solid Neoplasm	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Refractory Multiple Myeloma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Skin Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Soft Tissue Metastases	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Solid Tumor	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage II Breast Cancer AJCC v6 and v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
